Query,QueryPath,Custom,PCI DSS v3.2.1,OWASP Top 10 2013,FISMA 2014,NIST SP 800-53,OWASP Top 10 2017,OWASP Mobile Top 10 2016,OWASP Top 10 API,SrcFileName,Line,Column,NodeId,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Assigned To,Comment,Link,Result Status
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,151,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=52,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,160,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=53,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,204,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=54,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,186,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=55,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,133,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=56,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/xssContextMatrix.jsp,81,421,1,"""""payload""""",spiracle-master/src/main/webapp/xssContextMatrix.jsp,177,389,5,print,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=57,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/misc/GetThreadStack.java,41,54,1,"""""threadName""""",spiracle-master/src/main/webapp/misc.jsp,110,446,5,getAttribute,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=58,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/misc/GetThreadStack.java,41,54,1,"""""threadName""""",spiracle-master/src/main/webapp/misc.jsp,110,399,7,threadName,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=59,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/webapp/misc.jsp,59,437,6,getAttribute,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=60,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,85,41,1,getCookies,spiracle-master/src/main/webapp/misc.jsp,59,388,8,methodReturn,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=61,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,70,38,1,"""""name""""",spiracle-master/src/main/java/com/waratek/spiracle/csrf/CSRFServlet.java,75,14,5,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=62,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,49,44,1,"""""name""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,59,22,7,write,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=63,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,49,44,1,"""""name""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSBufferTest.java,60,22,7,write,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=64,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/print.jsp,8,397,1,"""""taintedtext""""",spiracle-master/src/main/webapp/print.jsp,20,363,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=65,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/printDelay.jsp,14,397,1,"""""taintedtext""""",spiracle-master/src/main/webapp/printDelay.jsp,26,363,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=66,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/write.jsp,8,397,1,"""""taintedtext""""",spiracle-master/src/main/webapp/write.jsp,20,361,8,write,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=67,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/webapp/writeDelay.jsp,14,397,1,"""""taintedtext""""",spiracle-master/src/main/webapp/writeDelay.jsp,26,361,8,write,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=68,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,87,37,1,"""""arg""""",spiracle-master/src/main/webapp/misc.jsp,59,437,9,getAttribute,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=69,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/sql/servlet/misc/HttpRequestMethod.java,87,37,1,"""""arg""""",spiracle-master/src/main/webapp/misc.jsp,59,388,11,methodReturn,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=70,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/file/FileUrlServlet.java,56,38,1,"""""filePath""""",spiracle-master/src/main/webapp/file.jsp,56,394,7,textData,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=71,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRPWDelay.java,27,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=72,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRPWDelay.java,27,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=73,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRSOSDelay.java,26,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=74,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRSOSDelay.java,26,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=75,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRSOS.java,21,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=76,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRSOS.java,21,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=77,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRPW.java,21,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=78,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppSRPW.java,21,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=79,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppHSRSOSDelay.java,23,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=80,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppHSRSOSDelay.java,23,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=81,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppHSRSOS.java,18,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=82,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppHSRSOS.java,18,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,29,52,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=83,New
Reflected XSS All Clients,Java\Cx\Java High Risk\Reflected XSS All Clients Version:3,,PCI DSS (3.2.1) - 6.5.7 - Cross-site scripting (XSS),A3-Cross-Site Scripting (XSS),System And Information Integrity,SI-15 Information Output Filtering (P0),A7-Cross-Site Scripting (XSS),,,spiracle-master/src/main/java/com/waratek/spiracle/xss/XSSWebAppHSRPWDelay.java,23,49,1,"""""taintedtext""""",spiracle-master/src/main/java/com/waratek/spiracle/xss/ReadHTML.java,31,44,8,println,To Verify,High,,,https://checkmarx.dash4ast.com/CxWebClient/ViewerMain.aspx?scanid=1073997&projectid=1359&pathid=84,New
